Material,Thermal Conductivity (W/m*K),Thermal Diffusivity (mm2/s),Specific Heat Capacity (J/kg*K),Volumetric Specific Heat (MJ/m³K),Thermal Effusivity (Ws0.5/(m2K)),Material Density (kg/m3),Durability (d),Price (c) ($/m^3),Material_encoded,Thickness,Weight,Cost
bronze silicon low,54.3920,16.5000,377,3.2990,13388.0000,8750.0000,38.0748,25.6155,116,906.5333,7932166.6667,23221.2856
nylon 6  11  66  610 (polycaprolactam),0.2430,0.1400,1527,1.7100,644.0000,1120.0000,48.9515,63.4758,524,0.0100,11.2000,0.6348
nylon 6  11  66  610 (polycaprolactam),0.2430,0.1400,1527,1.7100,644.0000,1120.0000,48.9515,63.4758,524,0.0325,36.4000,2.0630
nylon 6  11  66  610 (polycaprolactam),0.2430,0.1400,1527,1.7100,644.0000,1120.0000,48.9515,63.4758,524,0.0550,61.6000,3.4912
nylon 6  11  66  610 (polycaprolactam),0.2430,0.1400,1527,1.7100,644.0000,1120.0000,48.9515,63.4758,524,0.0775,86.8000,4.9194
nylon 6  11  66  610 (polycaprolactam),0.2430,0.1400,1527,1.7100,644.0000,1120.0000,48.9515,63.4758,524,0.1000,112.0000,6.3476
nylon 6  11  66  610 (polycaprolactam),0.2430,0.1400,1527,1.7100,644.0000,1120.0000,48.9515,63.4758,524,5.8320,6531.8400,370.1910
nylon 6  11  66  610 (polycaprolactam),0.2430,0.1400,1527,1.7100,644.0000,1120.0000,48.9515,63.4758,524,4.0500,4536.0000,257.0771
teflon reinforced,0.4140,0.2100,975,1.9400,896.0000,1990.0000,46.9598,65.5638,748,0.0100,19.9000,0.6556
teflon reinforced,0.4140,0.2100,975,1.9400,896.0000,1990.0000,46.9598,65.5638,748,0.0325,64.6750,2.1308
teflon reinforced,0.4140,0.2100,975,1.9400,896.0000,1990.0000,46.9598,65.5638,748,0.0550,109.4500,3.6060
teflon reinforced,0.4140,0.2100,975,1.9400,896.0000,1990.0000,46.9598,65.5638,748,0.0775,154.2250,5.0812
teflon reinforced,0.4140,0.2100,975,1.9400,896.0000,1990.0000,46.9598,65.5638,748,0.1000,199.0000,6.5564
teflon reinforced,0.4140,0.2100,975,1.9400,896.0000,1990.0000,46.9598,65.5638,748,9.9360,19772.6400,651.4423
teflon reinforced,0.4140,0.2100,975,1.9400,896.0000,1990.0000,46.9598,65.5638,748,6.9000,13731.0000,452.3905
carbon dioxide  (25 °C),0.0166,10.9570,851,0.0020,55.0000,1.7842,51.8522,37.9605,134,0.0100,0.0178,0.3796
carbon dioxide  (25 °C),0.0166,10.9570,851,0.0020,55.0000,1.7842,51.8522,37.9605,134,0.0325,0.0580,1.2337
carbon dioxide  (25 °C),0.0166,10.9570,851,0.0020,55.0000,1.7842,51.8522,37.9605,134,0.0550,0.0981,2.0878
carbon dioxide  (25 °C),0.0166,10.9570,851,0.0020,55.0000,1.7842,51.8522,37.9605,134,0.0775,0.1383,2.9419
carbon dioxide  (25 °C),0.0166,10.9570,851,0.0020,55.0000,1.7842,51.8522,37.9605,134,0.1000,0.1784,3.7960
carbon dioxide  (25 °C),0.0166,10.9570,851,0.0020,55.0000,1.7842,51.8522,37.9605,134,0.3992,0.7122,15.1526
carbon dioxide  (25 °C),0.0166,10.9570,851,0.0020,55.0000,1.7842,51.8522,37.9605,134,0.2772,0.4946,10.5226
ammonia (NH3) (gas)  (25 °C),0.0252,16.7700,2162,0.0020,103.0000,0.6940,52.6787,44.8757,49,0.0100,0.0069,0.4488
ammonia (NH3) (gas)  (25 °C),0.0252,16.7700,2162,0.0020,103.0000,0.6940,52.6787,44.8757,49,0.0325,0.0226,1.4585
ammonia (NH3) (gas)  (25 °C),0.0252,16.7700,2162,0.0020,103.0000,0.6940,52.6787,44.8757,49,0.0550,0.0382,2.4682
ammonia (NH3) (gas)  (25 °C),0.0252,16.7700,2162,0.0020,103.0000,0.6940,52.6787,44.8757,49,0.0775,0.0538,3.4779
ammonia (NH3) (gas)  (25 °C),0.0252,16.7700,2162,0.0020,103.0000,0.6940,52.6787,44.8757,49,0.1000,0.0694,4.4876
ammonia (NH3) (gas)  (25 °C),0.0252,16.7700,2162,0.0020,103.0000,0.6940,52.6787,44.8757,49,0.6041,0.4192,27.1096
ammonia (NH3) (gas)  (25 °C),0.0252,16.7700,2162,0.0020,103.0000,0.6940,52.6787,44.8757,49,0.4195,0.2911,18.8261
boron,2.0920,0.7400,1130,2.8250,2431.0000,2500.0000,39.5419,72.1226,90,0.0100,25.0000,0.7212
boron,2.0920,0.7400,1130,2.8250,2431.0000,2500.0000,39.5419,72.1226,90,0.0325,81.2500,2.3440
boron,2.0920,0.7400,1130,2.8250,2431.0000,2500.0000,39.5419,72.1226,90,0.0550,137.5000,3.9667
boron,2.0920,0.7400,1130,2.8250,2431.0000,2500.0000,39.5419,72.1226,90,0.0775,193.7500,5.5895
boron,2.0920,0.7400,1130,2.8250,2431.0000,2500.0000,39.5419,72.1226,90,0.1000,250.0000,7.2123
boron,2.0920,0.7400,1130,2.8250,2431.0000,2500.0000,39.5419,72.1226,90,50.2080,125520.0000,3621.1295
boron,2.0920,0.7400,1130,2.8250,2431.0000,2500.0000,39.5419,72.1226,90,34.8667,87166.6667,2514.6733
polysulfone,0.2590,0.1700,1255,1.5690,638.0000,1250.0000,50.1906,60.5885,567,0.0100,12.5000,0.6059
polysulfone,0.2590,0.1700,1255,1.5690,638.0000,1250.0000,50.1906,60.5885,567,0.0325,40.6250,1.9691
polysulfone,0.2590,0.1700,1255,1.5690,638.0000,1250.0000,50.1906,60.5885,567,0.0550,68.7500,3.3324
polysulfone,0.2590,0.1700,1255,1.5690,638.0000,1250.0000,50.1906,60.5885,567,0.0775,96.8750,4.6956
polysulfone,0.2590,0.1700,1255,1.5690,638.0000,1250.0000,50.1906,60.5885,567,0.1000,125.0000,6.0589
polysulfone,0.2590,0.1700,1255,1.5690,638.0000,1250.0000,50.1906,60.5885,567,6.2160,7770.0000,376.6181
polysulfone,0.2590,0.1700,1255,1.5690,638.0000,1250.0000,50.1906,60.5885,567,4.3167,5395.8333,261.5404
cobalt alloy j-1570,10.0420,2.8600,418,3.5110,5941.0000,8400.0000,49.5005,47.2120,174,0.0100,84.0000,0.4721
cobalt alloy j-1570,10.0420,2.8600,418,3.5110,5941.0000,8400.0000,49.5005,47.2120,174,0.0325,273.0000,1.5344
cobalt alloy j-1570,10.0420,2.8600,418,3.5110,5941.0000,8400.0000,49.5005,47.2120,174,0.0550,462.0000,2.5967
cobalt alloy j-1570,10.0420,2.8600,418,3.5110,5941.0000,8400.0000,49.5005,47.2120,174,0.0775,651.0000,3.6589
cobalt alloy j-1570,10.0420,2.8600,418,3.5110,5941.0000,8400.0000,49.5005,47.2120,174,0.1000,840.0000,4.7212
cobalt alloy j-1570,10.0420,2.8600,418,3.5110,5941.0000,8400.0000,49.5005,47.2120,174,241.0080,2024467.2000,11378.4784
cobalt alloy j-1570,10.0420,2.8600,418,3.5110,5941.0000,8400.0000,49.5005,47.2120,174,167.3667,1405880.0000,7901.7211
iron grey cast pearlitic (4.12 c),79.4960,24.0000,460,3.3070,16218.0000,7190.0000,37.1253,39.1597,304,0.0100,71.9000,0.3916
iron grey cast pearlitic (4.12 c),79.4960,24.0000,460,3.3070,16218.0000,7190.0000,37.1253,39.1597,304,0.0325,233.6750,1.2727
iron grey cast pearlitic (4.12 c),79.4960,24.0000,460,3.3070,16218.0000,7190.0000,37.1253,39.1597,304,0.0550,395.4500,2.1538
iron grey cast pearlitic (4.12 c),79.4960,24.0000,460,3.3070,16218.0000,7190.0000,37.1253,39.1597,304,0.0775,557.2250,3.0349
iron grey cast pearlitic (4.12 c),79.4960,24.0000,460,3.3070,16218.0000,7190.0000,37.1253,39.1597,304,0.1000,719.0000,3.9160
iron grey cast pearlitic (4.12 c),79.4960,24.0000,460,3.3070,16218.0000,7190.0000,37.1253,39.1597,304,1907.9040,13717829.7600,74712.8872
iron grey cast pearlitic (4.12 c),79.4960,24.0000,460,3.3070,16218.0000,7190.0000,37.1253,39.1597,304,1324.9333,9526270.6667,51883.9495
nickel alloy (Ni35 Cr20 Fe45),12.9700,3.5500,460,3.6570,6889.0000,7950.0000,51.1577,41.9324,449,0.0100,79.5000,0.4193
nickel alloy (Ni35 Cr20 Fe45),12.9700,3.5500,460,3.6570,6889.0000,7950.0000,51.1577,41.9324,449,0.0325,258.3750,1.3628
nickel alloy (Ni35 Cr20 Fe45),12.9700,3.5500,460,3.6570,6889.0000,7950.0000,51.1577,41.9324,449,0.0550,437.2500,2.3063
nickel alloy (Ni35 Cr20 Fe45),12.9700,3.5500,460,3.6570,6889.0000,7950.0000,51.1577,41.9324,449,0.0775,616.1250,3.2498
nickel alloy (Ni35 Cr20 Fe45),12.9700,3.5500,460,3.6570,6889.0000,7950.0000,51.1577,41.9324,449,0.1000,795.0000,4.1932
nickel alloy (Ni35 Cr20 Fe45),12.9700,3.5500,460,3.6570,6889.0000,7950.0000,51.1577,41.9324,449,311.2800,2474676.0000,13052.7091
nickel alloy (Ni35 Cr20 Fe45),12.9700,3.5500,460,3.6570,6889.0000,7950.0000,51.1577,41.9324,449,216.1667,1718525.0000,9064.3813
cork ground regranulated,0.0450,0.1700,2008,0.2610,108.0000,130.0000,53.1602,48.9045,209,0.0100,1.3000,0.4890
cork ground regranulated,0.0450,0.1700,2008,0.2610,108.0000,130.0000,53.1602,48.9045,209,0.0325,4.2250,1.5894
cork ground regranulated,0.0450,0.1700,2008,0.2610,108.0000,130.0000,53.1602,48.9045,209,0.0550,7.1500,2.6897
cork ground regranulated,0.0450,0.1700,2008,0.2610,108.0000,130.0000,53.1602,48.9045,209,0.0775,10.0750,3.7901
cork ground regranulated,0.0450,0.1700,2008,0.2610,108.0000,130.0000,53.1602,48.9045,209,0.1000,13.0000,4.8905
cork ground regranulated,0.0450,0.1700,2008,0.2610,108.0000,130.0000,53.1602,48.9045,209,1.0800,140.4000,52.8169
cork ground regranulated,0.0450,0.1700,2008,0.2610,108.0000,130.0000,53.1602,48.9045,209,0.7500,97.5000,36.6784
bronze  tin (cast) high leaded,41.8400,12.1000,377,3.4680,12040.0000,9200.0000,38.8403,22.0953,108,0.0100,92.0000,0.2210
bronze  tin (cast) high leaded,41.8400,12.1000,377,3.4680,12040.0000,9200.0000,38.8403,22.0953,108,0.0325,299.0000,0.7181
bronze  tin (cast) high leaded,41.8400,12.1000,377,3.4680,12040.0000,9200.0000,38.8403,22.0953,108,0.0550,506.0000,1.2152
bronze  tin (cast) high leaded,41.8400,12.1000,377,3.4680,12040.0000,9200.0000,38.8403,22.0953,108,0.0775,713.0000,1.7124
bronze  tin (cast) high leaded,41.8400,12.1000,377,3.4680,12040.0000,9200.0000,38.8403,22.0953,108,0.1000,920.0000,2.2095
bronze  tin (cast) high leaded,41.8400,12.1000,377,3.4680,12040.0000,9200.0000,38.8403,22.0953,108,1004.1600,9238272.0000,22187.2536
bronze  tin (cast) high leaded,41.8400,12.1000,377,3.4680,12040.0000,9200.0000,38.8403,22.0953,108,697.3333,6415466.6667,15407.8150
titanium carbide cermet k163b1,19.6650,5.7400,544,3.4270,8209.0000,6300.0000,48.7574,36.8104,807,0.0100,63.0000,0.3681
titanium carbide cermet k163b1,19.6650,5.7400,544,3.4270,8209.0000,6300.0000,48.7574,36.8104,807,0.0325,204.7500,1.1963
titanium carbide cermet k163b1,19.6650,5.7400,544,3.4270,8209.0000,6300.0000,48.7574,36.8104,807,0.0550,346.5000,2.0246
titanium carbide cermet k163b1,19.6650,5.7400,544,3.4270,8209.0000,6300.0000,48.7574,36.8104,807,0.0775,488.2500,2.8528
titanium carbide cermet k163b1,19.6650,5.7400,544,3.4270,8209.0000,6300.0000,48.7574,36.8104,807,0.1000,630.0000,3.6810
titanium carbide cermet k163b1,19.6650,5.7400,544,3.4270,8209.0000,6300.0000,48.7574,36.8104,807,471.9600,2973348.0000,17373.0482
titanium carbide cermet k163b1,19.6650,5.7400,544,3.4270,8209.0000,6300.0000,48.7574,36.8104,807,327.7500,2064825.0000,12064.6168
polyvinylidene chloride film,0.1260,0.0600,1339,2.2500,531.0000,1680.0000,44.1337,68.5126,580,0.0100,16.8000,0.6851
polyvinylidene chloride film,0.1260,0.0600,1339,2.2500,531.0000,1680.0000,44.1337,68.5126,580,0.0325,54.6000,2.2267
polyvinylidene chloride film,0.1260,0.0600,1339,2.2500,531.0000,1680.0000,44.1337,68.5126,580,0.0550,92.4000,3.7682
polyvinylidene chloride film,0.1260,0.0600,1339,2.2500,531.0000,1680.0000,44.1337,68.5126,580,0.0775,130.2000,5.3097
polyvinylidene chloride film,0.1260,0.0600,1339,2.2500,531.0000,1680.0000,44.1337,68.5126,580,0.1000,168.0000,6.8513
polyvinylidene chloride film,0.1260,0.0600,1339,2.2500,531.0000,1680.0000,44.1337,68.5126,580,3.0240,5080.3200,207.1820
polyvinylidene chloride film,0.1260,0.0600,1339,2.2500,531.0000,1680.0000,44.1337,68.5126,580,2.1000,3528.0000,143.8764
nickel alloy monel (hot-rolled),22.6770,5.9600,431,3.8080,9293.0000,8835.0000,46.0534,27.5889,484,0.0100,88.3500,0.2759
nickel alloy monel (hot-rolled),22.6770,5.9600,431,3.8080,9293.0000,8835.0000,46.0534,27.5889,484,0.0325,287.1375,0.8966
nickel alloy monel (hot-rolled),22.6770,5.9600,431,3.8080,9293.0000,8835.0000,46.0534,27.5889,484,0.0550,485.9250,1.5174
nickel alloy monel (hot-rolled),22.6770,5.9600,431,3.8080,9293.0000,8835.0000,46.0534,27.5889,484,0.0775,684.7125,2.1381
nickel alloy monel (hot-rolled),22.6770,5.9600,431,3.8080,9293.0000,8835.0000,46.0534,27.5889,484,0.1000,883.5000,2.7589
nickel alloy monel (hot-rolled),22.6770,5.9600,431,3.8080,9293.0000,8835.0000,46.0534,27.5889,484,544.2480,4808431.0800,15015.1857
nickel alloy monel (hot-rolled),22.6770,5.9600,431,3.8080,9293.0000,8835.0000,46.0534,27.5889,484,377.9500,3339188.2500,10427.2123
spruce wood (with grain),0.2300,0.4500,1255,0.5150,344.0000,410.0000,52.8907,46.6504,692,0.0100,4.1000,0.4665
spruce wood (with grain),0.2300,0.4500,1255,0.5150,344.0000,410.0000,52.8907,46.6504,692,0.0325,13.3250,1.5161
spruce wood (with grain),0.2300,0.4500,1255,0.5150,344.0000,410.0000,52.8907,46.6504,692,0.0550,22.5500,2.5658
spruce wood (with grain),0.2300,0.4500,1255,0.5150,344.0000,410.0000,52.8907,46.6504,692,0.0775,31.7750,3.6154
spruce wood (with grain),0.2300,0.4500,1255,0.5150,344.0000,410.0000,52.8907,46.6504,692,0.1000,41.0000,4.6650
spruce wood (with grain),0.2300,0.4500,1255,0.5150,344.0000,410.0000,52.8907,46.6504,692,5.5200,2263.2000,257.5102
spruce wood (with grain),0.2300,0.4500,1255,0.5150,344.0000,410.0000,52.8907,46.6504,692,3.8333,1571.6667,178.8265
datb h.e. (diamino trinitrobenzene),0.2510,0.1100,1255,2.2530,752.0000,1795.0000,43.8761,68.5815,214,0.0100,17.9500,0.6858
datb h.e. (diamino trinitrobenzene),0.2510,0.1100,1255,2.2530,752.0000,1795.0000,43.8761,68.5815,214,0.0325,58.3375,2.2289
datb h.e. (diamino trinitrobenzene),0.2510,0.1100,1255,2.2530,752.0000,1795.0000,43.8761,68.5815,214,0.0550,98.7250,3.7720
datb h.e. (diamino trinitrobenzene),0.2510,0.1100,1255,2.2530,752.0000,1795.0000,43.8761,68.5815,214,0.0775,139.1125,5.3151
datb h.e. (diamino trinitrobenzene),0.2510,0.1100,1255,2.2530,752.0000,1795.0000,43.8761,68.5815,214,0.1000,179.5000,6.8582
datb h.e. (diamino trinitrobenzene),0.2510,0.1100,1255,2.2530,752.0000,1795.0000,43.8761,68.5815,214,6.0240,10813.0800,413.1352
datb h.e. (diamino trinitrobenzene),0.2510,0.1100,1255,2.2530,752.0000,1795.0000,43.8761,68.5815,214,4.1833,7509.0833,286.8994
xenon,0.0060,6.2700,159,0.0010,2.0000,5.8870,51.8294,37.7699,883,0.0100,0.0589,0.3777
xenon,0.0060,6.2700,159,0.0010,2.0000,5.8870,51.8294,37.7699,883,0.0325,0.1913,1.2275
xenon,0.0060,6.2700,159,0.0010,2.0000,5.8870,51.8294,37.7699,883,0.0550,0.3238,2.0773
xenon,0.0060,6.2700,159,0.0010,2.0000,5.8870,51.8294,37.7699,883,0.0775,0.4562,2.9272
xenon,0.0060,6.2700,159,0.0010,2.0000,5.8870,51.8294,37.7699,883,0.1000,0.5887,3.7770
xenon,0.0060,6.2700,159,0.0010,2.0000,5.8870,51.8294,37.7699,883,0.1440,0.8477,5.4389
xenon,0.0060,6.2700,159,0.0010,2.0000,5.8870,51.8294,37.7699,883,0.1000,0.5887,3.7770
ytterbium,8.3680,8.0500,149,1.0430,2949.0000,7000.0000,61.9705,60.2130,884,0.0100,70.0000,0.6021
ytterbium,8.3680,8.0500,149,1.0430,2949.0000,7000.0000,61.9705,60.2130,884,0.0325,227.5000,1.9569
ytterbium,8.3680,8.0500,149,1.0430,2949.0000,7000.0000,61.9705,60.2130,884,0.0550,385.0000,3.3117
ytterbium,8.3680,8.0500,149,1.0430,2949.0000,7000.0000,61.9705,60.2130,884,0.0775,542.5000,4.6665
ytterbium,8.3680,8.0500,149,1.0430,2949.0000,7000.0000,61.9705,60.2130,884,0.1000,700.0000,6.0213
ytterbium,8.3680,8.0500,149,1.0430,2949.0000,7000.0000,61.9705,60.2130,884,200.8320,1405824.0000,12092.6998
ytterbium,8.3680,8.0500,149,1.0430,2949.0000,7000.0000,61.9705,60.2130,884,139.4667,976266.6667,8397.7082
melamine  cellulose filled (mst 95-205),0.3140,0.1300,1674,2.4270,873.0000,1450.0000,47.1320,66.5793,411,0.0100,14.5000,0.6658
melamine  cellulose filled (mst 95-205),0.3140,0.1300,1674,2.4270,873.0000,1450.0000,47.1320,66.5793,411,0.0325,47.1250,2.1638
melamine  cellulose filled (mst 95-205),0.3140,0.1300,1674,2.4270,873.0000,1450.0000,47.1320,66.5793,411,0.0550,79.7500,3.6619
melamine  cellulose filled (mst 95-205),0.3140,0.1300,1674,2.4270,873.0000,1450.0000,47.1320,66.5793,411,0.0775,112.3750,5.1599
melamine  cellulose filled (mst 95-205),0.3140,0.1300,1674,2.4270,873.0000,1450.0000,47.1320,66.5793,411,0.1000,145.0000,6.6579
melamine  cellulose filled (mst 95-205),0.3140,0.1300,1674,2.4270,873.0000,1450.0000,47.1320,66.5793,411,7.5360,10927.2000,501.7420
melamine  cellulose filled (mst 95-205),0.3140,0.1300,1674,2.4270,873.0000,1450.0000,47.1320,66.5793,411,5.2333,7588.3333,348.4319
diatomaceous earth brick (high burn),0.2260,0.4800,795,0.4690,326.0000,590.0000,52.7098,45.1367,220,0.0100,5.9000,0.4514
diatomaceous earth brick (high burn),0.2260,0.4800,795,0.4690,326.0000,590.0000,52.7098,45.1367,220,0.0325,19.1750,1.4669
diatomaceous earth brick (high burn),0.2260,0.4800,795,0.4690,326.0000,590.0000,52.7098,45.1367,220,0.0550,32.4500,2.4825
diatomaceous earth brick (high burn),0.2260,0.4800,795,0.4690,326.0000,590.0000,52.7098,45.1367,220,0.0775,45.7250,3.4981
diatomaceous earth brick (high burn),0.2260,0.4800,795,0.4690,326.0000,590.0000,52.7098,45.1367,220,0.1000,59.0000,4.5137
diatomaceous earth brick (high burn),0.2260,0.4800,795,0.4690,326.0000,590.0000,52.7098,45.1367,220,5.4240,3200.1600,244.8216
diatomaceous earth brick (high burn),0.2260,0.4800,795,0.4690,326.0000,590.0000,52.7098,45.1367,220,3.7667,2222.3333,170.0150
phosphorus (white),4.1840,3.1000,741,1.3490,2375.0000,1820.0000,57.0097,52.5719,549,0.0100,18.2000,0.5257
phosphorus (white),4.1840,3.1000,741,1.3490,2375.0000,1820.0000,57.0097,52.5719,549,0.0325,59.1500,1.7086
phosphorus (white),4.1840,3.1000,741,1.3490,2375.0000,1820.0000,57.0097,52.5719,549,0.0550,100.1000,2.8915
phosphorus (white),4.1840,3.1000,741,1.3490,2375.0000,1820.0000,57.0097,52.5719,549,0.0775,141.0500,4.0743
phosphorus (white),4.1840,3.1000,741,1.3490,2375.0000,1820.0000,57.0097,52.5719,549,0.1000,182.0000,5.2572
phosphorus (white),4.1840,3.1000,741,1.3490,2375.0000,1820.0000,57.0097,52.5719,549,100.4160,182757.1200,5279.0599
phosphorus (white),4.1840,3.1000,741,1.3490,2375.0000,1820.0000,57.0097,52.5719,549,69.7333,126914.6667,3666.0138
acetone (propanone) (25 °C),0.1535,0.0913,2129,1.6820,46.0000,790.0000,53.7306,61.7401,7,0.0100,7.9000,0.6174
acetone (propanone) (25 °C),0.1535,0.0913,2129,1.6820,46.0000,790.0000,53.7306,61.7401,7,0.0325,25.6750,2.0066
acetone (propanone) (25 °C),0.1535,0.0913,2129,1.6820,46.0000,790.0000,53.7306,61.7401,7,0.0550,43.4500,3.3957
acetone (propanone) (25 °C),0.1535,0.0913,2129,1.6820,46.0000,790.0000,53.7306,61.7401,7,0.0775,61.2250,4.7849
acetone (propanone) (25 °C),0.1535,0.0913,2129,1.6820,46.0000,790.0000,53.7306,61.7401,7,0.1000,79.0000,6.1740
acetone (propanone) (25 °C),0.1535,0.0913,2129,1.6820,46.0000,790.0000,53.7306,61.7401,7,3.6840,2910.3600,227.4506
acetone (propanone) (25 °C),0.1535,0.0913,2129,1.6820,46.0000,790.0000,53.7306,61.7401,7,2.5583,2021.0833,157.9518
calcium oxide (CaO) (pressed  91 dens),13.8070,6.0500,753,2.2820,5613.0000,3030.0000,73.2556,55.1692,129,0.0100,30.3000,0.5517
calcium oxide (CaO) (pressed  91 dens),13.8070,6.0500,753,2.2820,5613.0000,3030.0000,73.2556,55.1692,129,0.0325,98.4750,1.7930
calcium oxide (CaO) (pressed  91 dens),13.8070,6.0500,753,2.2820,5613.0000,3030.0000,73.2556,55.1692,129,0.0550,166.6500,3.0343
calcium oxide (CaO) (pressed  91 dens),13.8070,6.0500,753,2.2820,5613.0000,3030.0000,73.2556,55.1692,129,0.0775,234.8250,4.2756
calcium oxide (CaO) (pressed  91 dens),13.8070,6.0500,753,2.2820,5613.0000,3030.0000,73.2556,55.1692,129,0.1000,303.0000,5.5169
calcium oxide (CaO) (pressed  91 dens),13.8070,6.0500,753,2.2820,5613.0000,3030.0000,73.2556,55.1692,129,331.3680,1004045.0400,18281.3042
calcium oxide (CaO) (pressed  91 dens),13.8070,6.0500,753,2.2820,5613.0000,3030.0000,73.2556,55.1692,129,230.1167,697253.5000,12695.3501
silicone foam  flexible (lrl),0.1670,0.5000,1339,0.3350,237.0000,250.0000,52.7024,45.0737,661,0.0100,2.5000,0.4507
silicone foam  flexible (lrl),0.1670,0.5000,1339,0.3350,237.0000,250.0000,52.7024,45.0737,661,0.0325,8.1250,1.4649
silicone foam  flexible (lrl),0.1670,0.5000,1339,0.3350,237.0000,250.0000,52.7024,45.0737,661,0.0550,13.7500,2.4791
silicone foam  flexible (lrl),0.1670,0.5000,1339,0.3350,237.0000,250.0000,52.7024,45.0737,661,0.0775,19.3750,3.4932
silicone foam  flexible (lrl),0.1670,0.5000,1339,0.3350,237.0000,250.0000,52.7024,45.0737,661,0.1000,25.0000,4.5074
silicone foam  flexible (lrl),0.1670,0.5000,1339,0.3350,237.0000,250.0000,52.7024,45.0737,661,4.0080,1002.0000,180.6555
silicone foam  flexible (lrl),0.1670,0.5000,1339,0.3350,237.0000,250.0000,52.7024,45.0737,661,2.7833,695.8333,125.4552
titanium alloy c100m (rc130a) (mn7.9),10.8780,4.5400,523,2.3950,5105.0000,4580.0000,76.6528,56.1693,785,0.0100,45.8000,0.5617
titanium alloy c100m (rc130a) (mn7.9),10.8780,4.5400,523,2.3950,5105.0000,4580.0000,76.6528,56.1693,785,0.0325,148.8500,1.8255
titanium alloy c100m (rc130a) (mn7.9),10.8780,4.5400,523,2.3950,5105.0000,4580.0000,76.6528,56.1693,785,0.0550,251.9000,3.0893
titanium alloy c100m (rc130a) (mn7.9),10.8780,4.5400,523,2.3950,5105.0000,4580.0000,76.6528,56.1693,785,0.0775,354.9500,4.3531
titanium alloy c100m (rc130a) (mn7.9),10.8780,4.5400,523,2.3950,5105.0000,4580.0000,76.6528,56.1693,785,0.1000,458.0000,5.6169
titanium alloy c100m (rc130a) (mn7.9),10.8780,4.5400,523,2.3950,5105.0000,4580.0000,76.6528,56.1693,785,261.0720,1195709.7600,14664.2341
titanium alloy c100m (rc130a) (mn7.9),10.8780,4.5400,523,2.3950,5105.0000,4580.0000,76.6528,56.1693,785,181.3000,830354.0000,10183.4959
polyvinyl alcohol,0.7950,0.5100,1255,1.5690,1117.0000,1250.0000,50.6669,60.2480,571,0.0100,12.5000,0.6025
polyvinyl alcohol,0.7950,0.5100,1255,1.5690,1117.0000,1250.0000,50.6669,60.2480,571,0.0325,40.6250,1.9581
polyvinyl alcohol,0.7950,0.5100,1255,1.5690,1117.0000,1250.0000,50.6669,60.2480,571,0.0550,68.7500,3.3136
polyvinyl alcohol,0.7950,0.5100,1255,1.5690,1117.0000,1250.0000,50.6669,60.2480,571,0.0775,96.8750,4.6692
polyvinyl alcohol,0.7950,0.5100,1255,1.5690,1117.0000,1250.0000,50.6669,60.2480,571,0.1000,125.0000,6.0248
polyvinyl alcohol,0.7950,0.5100,1255,1.5690,1117.0000,1250.0000,50.6669,60.2480,571,19.0800,23850.0000,1149.5327
polyvinyl alcohol,0.7950,0.5100,1255,1.5690,1117.0000,1250.0000,50.6669,60.2480,571,13.2500,16562.5000,798.2866
pentane,0.1400,0.1026,2180,1.3650,437.1000,626.0000,54.6163,61.0906,541,0.0100,6.2600,0.6109
pentane,0.1400,0.1026,2180,1.3650,437.1000,626.0000,54.6163,61.0906,541,0.0325,20.3450,1.9854
pentane,0.1400,0.1026,2180,1.3650,437.1000,626.0000,54.6163,61.0906,541,0.0550,34.4300,3.3600
pentane,0.1400,0.1026,2180,1.3650,437.1000,626.0000,54.6163,61.0906,541,0.0775,48.5150,4.7345
pentane,0.1400,0.1026,2180,1.3650,437.1000,626.0000,54.6163,61.0906,541,0.1000,62.6000,6.1091
pentane,0.1400,0.1026,2180,1.3650,437.1000,626.0000,54.6163,61.0906,541,3.3600,2103.3600,205.2643
pentane,0.1400,0.1026,2180,1.3650,437.1000,626.0000,54.6163,61.0906,541,2.3333,1460.6667,142.5447
steel alloy 8620 (cast),46.0240,12.8000,460,3.6020,12878.0000,7830.0000,45.3536,14.1566,696,0.0100,78.3000,0.1416
steel alloy 8620 (cast),46.0240,12.8000,460,3.6020,12878.0000,7830.0000,45.3536,14.1566,696,0.0325,254.4750,0.4601
steel alloy 8620 (cast),46.0240,12.8000,460,3.6020,12878.0000,7830.0000,45.3536,14.1566,696,0.0550,430.6500,0.7786
